question_id,card_key,link_type,display_mode,auto_show_as_primary,needs_human_review,precision,score,current_law_status,current_law_can_auto_score,current_law_answer,matched_terms,matched_terms_in_statement,assunto,reason,warning
1576572,ctb_documentos_cnh_porte,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,cnh; permissao para dirigir; porte do documento de habilitacao; habilitado,permissao para dirigir,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1577067,ctb_documentos_cnh_porte,specific_high_precision,theory_reference_only__not_solution_current_law,False,True,strict,240,needs_audit,False,,cnh; permissao para dirigir; porte do documento de habilitacao; renach; habilitado,cnh; permissao para dirigir; renach,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,Questão desatualizada sem gabarito atual pontuável; não exibir como regra que resolve a questão no modo legislação atual.
1577632,ctb_habilitacao_categorias,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,categoria a; categoria b; categoria c; categoria d,categoria a,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1577633,ctb_documentos_cnh_porte,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,208,not_applicable_or_not_outdated,,,cnh; permissao para dirigir; porte do documento de habilitacao; habilitado,permissao para dirigir,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1611239,ctb_documentos_cnh_porte,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,162,not_applicable_or_not_outdated,,,cnh,,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
28073,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,191,not_applicable_or_not_outdated,,,ordens do agente; sinalizacao; prevalencia,ordens do agente,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
112172,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,211,not_applicable_or_not_outdated,,,ordens do agente; sinalizacao; prevalencia,ordens do agente; sinalizacao; prevalencia,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
345139,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,211,not_applicable_or_not_outdated,,,ordens do agente; sinalizacao; prevalencia,ordens do agente; sinalizacao; prevalencia,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
346031,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,211,not_applicable_or_not_outdated,,,ordens do agente; sinalizacao; prevalencia,ordens do agente; sinalizacao; prevalencia,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
754234,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,233,not_applicable_or_not_outdated,,,ordens do agente; sinalizacao; prevalencia; gestos do agente,ordens do agente; sinalizacao; prevalencia; gestos do agente,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
778169,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,211,not_applicable_or_not_outdated,,,ordens do agente; sinalizacao; prevalencia,ordens do agente; sinalizacao; prevalencia,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
840156,subject_overview::da-sinalizacao-de-transito-arts-80-a-90-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
936377,subject_overview::da-sinalizacao-de-transito-arts-80-a-90-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1028276,subject_overview::da-sinalizacao-de-transito-arts-80-a-90-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1144056,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,201,not_applicable_or_not_outdated,,,ordens do agente; sinalizacao; prevalencia,ordens do agente; prevalencia,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1210668,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,gesto; sinal sonoro; silvo,gesto; sinal sonoro; silvo,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1214224,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,204,not_applicable_or_not_outdated,,,gesto; agente de transito,gesto; agente de transito,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1572193,ctb_sinalizacao_ordem_prevalencia,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,211,not_applicable_or_not_outdated,,,ordens do agente; sinalizacao; prevalencia,ordens do agente; sinalizacao; prevalencia,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1573559,subject_overview::da-sinalizacao-de-transito-arts-80-a-90-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1573561,subject_overview::da-sinalizacao-de-transito-arts-80-a-90-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
1573563,contran_973_sinais_sonoros_gestos,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,194,not_applicable_or_not_outdated,,,gesto; agente de transito,gesto,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1743707,contran_973_sinais_sonoros_gestos,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,184,not_applicable_or_not_outdated,,,gesto; agente de transito,,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
2450588,subject_overview::da-sinalizacao-de-transito-arts-80-a-90-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),,Da Sinalização de Trânsito (arts. 80 a 90 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
27898,subject_overview::das-infracoes-arts-161-a-255-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Das Infrações (arts. 161 a 255 da Lei nº 9.503/1997),,Das Infrações (arts. 161 a 255 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
27943,ctb_infracoes_velocidade,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,velocidade; radar; 50,velocidade; radar; 50,Das Infrações (arts. 161 a 255 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
27944,ctb_infracoes_velocidade,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,velocidade; radar; 50,velocidade; radar; 50,Das Infrações (arts. 161 a 255 da Lei nº 9.503/1997),Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
27969,subject_overview::das-infracoes-arts-161-a-255-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Das Infrações (arts. 161 a 255 da Lei nº 9.503/1997),,Das Infrações (arts. 161 a 255 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
27984,subject_overview::das-infracoes-arts-161-a-255-da-lei-n-9-503-1997,subject_overview_fallback,general_orientation_only,False,False,downgraded_weak_evidence,50,not_applicable_or_not_outdated,,,Das Infrações (arts. 161 a 255 da Lei nº 9.503/1997),,Das Infrações (arts. 161 a 255 da Lei nº 9.503/1997),Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.,
